"Дата";"Регион";"Заражений";"Выздоровлений";"Смертей";"Смертей за день";"Заражений за день";"Выздоровлений за день"
08.05.2020;Курганская обл.;65;29;0;0;4;5
08.05.2020;Курская обл.;1268;219;6;2;71;24
08.05.2020;Ленинградская обл.;1354;366;4;1;91;36
08.05.2020;Липецкая обл.;752;186;2;0;49;38
08.05.2020;Магаданская обл.;146;67;2;0;8;10
08.05.2020;Марий Эл;845;537;4;0;31;29
08.05.2020;Мордовия;1055;160;8;2;37;15
08.05.2020;Москва;98522;10259;956;51;5846;1032
08.05.2020;Московская обл.;18350;813;175;19;918;44
08.05.2020;Мурманская обл.;2322;234;4;0;50;48
08.05.2020;Ненецкий АО;49;1;0;0;1;0
08.05.2020;Нижегородская обл.;3886;510;23;0;276;17
08.05.2020;Новгородская обл.;457;69;5;0;19;11
08.05.2020;Новосибирская обл.;949;262;12;0;73;22
08.05.2020;Омская обл.;223;46;6;2;15;0
08.05.2020;Оренбургская обл.;847;217;5;1;49;0
08.05.2020;Орловская обл.;923;211;7;0;58;18
08.05.2020;Пензенская обл.;678;246;8;0;43;29
08.05.2020;Пермский край;719;333;10;0;20;51
08.05.2020;Приморский край;763;150;10;0;36;20
08.05.2020;Псковская обл.;270;51;8;0;27;10
08.05.2020;Ростовская обл.;1594;262;16;4;80;67
08.05.2020;Рязанская обл.;1475;153;5;0;79;47
08.05.2020;Самарская обл.;802;82;8;0;59;7
08.05.2020;Санкт-Петербург;6565;1597;48;4;375;45
08.05.2020;Саратовская обл.;950;157;4;0;74;22
08.05.2020;Саха (Якутия);437;66;4;0;52;0
08.05.2020;Сахалинская обл.;31;20;0;0;0;0
08.05.2020;Свердловская обл.;1584;237;3;0;155;25
08.05.2020;Севастополь;118;18;2;0;8;2
08.05.2020;Северная Осетия;1436;262;10;1;94;21
08.05.2020;Смоленская обл.;646;94;5;0;56;3
08.05.2020;Ставропольский край;943;249;20;0;56;25
08.05.2020;Тамбовская обл.;1131;189;2;0;85;33
08.05.2020;Татарстан;1498;228;4;0;83;44
08.05.2020;Тверская обл.;784;263;8;0;15;37
08.05.2020;Томская обл.;176;48;2;1;14;7
08.05.2020;Тульская обл.;1620;263;11;1;90;45
08.05.2020;Тыва;56;29;0;0;1;0
08.05.2020;Тюменская обл.;707;271;5;0;24;46
08.05.2020;Удмуртия;345;91;11;1;1;22
08.05.2020;Ульяновская обл.;681;120;4;0;76;8
08.05.2020;Хабаровский край;821;256;7;0;40;22
08.05.2020;Хакасия;367;50;8;0;15;0
08.05.2020;ХМАО – Югра;583;202;4;0;32;24
08.05.2020;Челябинская обл.;881;148;3;0;42;24
08.05.2020;Чечня;705;369;8;0;31;0
08.05.2020;Чувашия;1018;175;8;0;68;0
08.05.2020;Чукотский АО;27;8;0;0;0;0
08.05.2020;Ямало-Ненецкий АО;1054;158;3;0;36;14
08.05.2020;Ярославская обл.;993;162;11;0;58;34
09.05.2020;Адыгея;220;140;7;0;8;26
09.05.2020;Алтай;51;12;0;0;10;7
09.05.2020;Алтайский край;641;173;3;0;20;9
09.05.2020;Амурская обл.;135;20;1;0;12;0
09.05.2020;Архангельская обл.;400;149;1;0;28;12
09.05.2020;Астраханская обл.;673;161;6;0;44;27
09.05.2020;Башкортостан;1416;409;15;1;84;48
09.05.2020;Белгородская обл.;659;183;6;0;46;65
09.05.2020;Брянская обл.;1537;450;17;0;23;33
09.05.2020;Бурятия;548;171;5;1;30;9
09.05.2020;Владимирская обл.;1166;100;13;1;42;57
09.05.2020;Волгоградская обл.;893;287;12;0;102;54
09.05.2020;Вологодская обл.;267;90;1;0;14;2
09.05.2020;Воронежская обл.;809;327;12;0;43;66
09.05.2020;Дагестан;2560;679;18;1;92;171
09.05.2020;Еврейская АО;175;34;1;1;5;11
09.05.2020;Забайкальский край;272;104;0;0;10;12
09.05.2020;Ивановская обл.;679;164;10;3;26;31
09.05.2020;Ингушетия;1152;263;28;0;44;13
09.05.2020;Иркутская обл.;271;77;4;0;16;0
09.05.2020;Кабардино-Балкария;1168;192;3;0;79;23
09.05.2020;Калининградская обл.;671;175;11;0;34;6
09.05.2020;Калмыкия;455;102;5;0;50;8
09.05.2020;Калужская обл.;1641;224;14;1;77;0
09.05.2020;Камчатский край;363;50;0;0;10;0
09.05.2020;Карачаево-Черкессия;509;66;3;0;31;17
09.05.2020;Карелия;128;31;0;0;3;1
09.05.2020;Кемеровская обл.;214;61;6;1;10;11
09.05.2020;Кировская обл.;761;184;4;0;43;41
09.05.2020;Коми;803;214;14;3;10;20
09.05.2020;Костромская обл.;343;96;3;0;10;11
09.05.2020;Краснодарский край;1830;595;21;0;98;41
09.05.2020;Красноярский край;1070;253;13;1;106;33
09.05.2020;Крым;177;57;2;1;9;13
09.05.2020;Курганская обл.;71;33;0;0;6;4
09.05.2020;Курская обл.;1339;273;6;0;71;54
09.05.2020;Ленинградская обл.;1433;393;6;2;79;27
09.05.2020;Липецкая обл.;801;186;2;0;49;0
09.05.2020;Магаданская обл.;154;68;2;0;8;1
09.05.2020;Марий Эл;882;589;5;1;37;52
09.05.2020;Мордовия;1102;197;8;0;47;37
09.05.2020;Москва;104189;12779;1010;54;5667;2520
09.05.2020;Московская обл.;19425;1030;186;11;1075;217
09.05.2020;Мурманская обл.;2340;257;4;0;18;23
09.05.2020;Ненецкий АО;49;1;0;0;0;0
09.05.2020;Нижегородская обл.;4180;649;26;3;294;139
09.05.2020;Новгородская обл.;469;81;5;0;12;12
09.05.2020;Новосибирская обл.;1025;306;14;2;76;44
09.05.2020;Омская обл.;245;54;6;0;22;8
09.05.2020;Оренбургская обл.;895;272;5;0;48;55
09.05.2020;Орловская обл.;973;244;7;0;50;33
09.05.2020;Пензенская обл.;723;301;8;0;45;55
09.05.2020;Пермский край;735;385;11;1;16;52
09.05.2020;Приморский край;808;181;10;0;45;31
09.05.2020;Псковская обл.;277;59;8;0;7;8
09.05.2020;Ростовская обл.;1674;338;19;3;80;76
09.05.2020;Рязанская обл.;1560;198;5;0;85;45
09.05.2020;Самарская обл.;877;102;9;1;75;20
09.05.2020;Санкт-Петербург;6990;1662;53;5;425;65
09.05.2020;Саратовская обл.;1007;196;4;0;57;39
09.05.2020;Саха (Якутия);477;83;4;0;40;17
09.05.2020;Сахалинская обл.;37;20;0;0;6;0
09.05.2020;Свердловская обл.;1705;269;3;0;121;32
09.05.2020;Севастополь;119;21;2;0;1;3
09.05.2020;Северная Осетия;1505;296;10;0;69;34
09.05.2020;Смоленская обл.;668;254;7;2;22;160
09.05.2020;Ставропольский край;1012;279;20;0;69;30
09.05.2020;Тамбовская обл.;1221;250;2;0;90;61
09.05.2020;Татарстан;1586;340;5;1;88;112
09.05.2020;Тверская обл.;822;316;10;2;38;53
09.05.2020;Томская обл.;191;51;2;0;15;3
09.05.2020;Тульская обл.;1706;266;12;1;86;3
09.05.2020;Тыва;60;29;0;0;4;0
09.05.2020;Тюменская обл.;730;284;5;0;23;13
09.05.2020;Удмуртия;352;106;11;0;7;15
09.05.2020;Ульяновская обл.;765;144;4;0;84;24
09.05.2020;Хабаровский край;862;345;7;0;41;89
09.05.2020;Хакасия;403;94;8;0;36;44
09.05.2020;ХМАО – Югра;626;219;4;0;43;17
09.05.2020;Челябинская обл.;951;188;3;0;70;40
09.05.2020;Чечня;733;404;8;0;28;35
09.05.2020;Чувашия;1081;200;8;0;63;25
09.05.2020;Чукотский АО;28;11;0;0;1;3
09.05.2020;Ямало-Ненецкий АО;1105;158;3;0;51;0
09.05.2020;Ярославская обл.;1051;162;11;0;58;0
10.05.2020;Адыгея;224;173;7;0;4;33
10.05.2020;Алтай;52;17;0;0;1;5
10.05.2020;Алтайский край;669;204;3;0;28;31
10.05.2020;Амурская обл.;140;24;1;0;5;4
10.05.2020;Архангельская обл.;425;156;3;2;25;7
10.05.2020;Астраханская обл.;731;177;6;0;58;16
10.05.2020;Башкортостан;1491;435;15;0;75;26
10.05.2020;Белгородская обл.;707;208;6;0;48;25
10.05.2020;Брянская обл.;1605;500;17;0;68;50
10.05.2020;Бурятия;570;177;5;0;22;6
10.05.2020;Владимирская обл.;1249;100;15;2;83;0
10.05.2020;Волгоградская обл.;1012;294;12;0;119;7
10.05.2020;Вологодская обл.;286;98;1;0;19;8
10.05.2020;Воронежская обл.;848;332;12;0;39;5
10.05.2020;Дагестан;2653;772;18;0;93;93
10.05.2020;Еврейская АО;179;34;1;0;4;0
10.05.2020;Забайкальский край;305;111;0;0;33;7
10.05.2020;Ивановская обл.;758;177;10;0;79;13
10.05.2020;Ингушетия;1199;272;29;1;47;9
10.05.2020;Иркутская обл.;289;80;4;0;18;3
10.05.2020;Кабардино-Балкария;1245;199;3;0;77;7
10.05.2020;Калининградская обл.;713;188;11;0;42;13
10.05.2020;Калмыкия;473;105;6;1;18;3
10.05.2020;Калужская обл.;1730;228;15;1;89;4
10.05.2020;Камчатский край;376;50;0;0;13;0
10.05.2020;Карачаево-Черкессия;527;86;3;0;18;20
10.05.2020;Карелия;148;32;0;0;20;1
10.05.2020;Кемеровская обл.;233;72;6;0;19;11
10.05.2020;Кировская обл.;807;236;4;0;46;52
10.05.2020;Коми;823;219;14;0;20;5
10.05.2020;Костромская обл.;357;107;3;0;14;11
10.05.2020;Краснодарский край;1929;622;22;1;99;27
10.05.2020;Красноярский край;1143;284;14;1;73;31
10.05.2020;Крым;189;64;2;0;12;7
10.05.2020;Курганская обл.;73;33;0;0;2;0
10.05.2020;Курская обл.;1410;298;6;0;71;25
10.05.2020;Ленинградская обл.;1500;423;6;0;67;30
10.05.2020;Липецкая обл.;849;186;3;1;48;0
10.05.2020;Магаданская обл.;155;73;3;1;1;5
10.05.2020;Марий Эл;903;594;5;0;21;5
10.05.2020;Мордовия;1148;216;8;0;46;19
10.05.2020;Москва;109740;13790;1068;58;5551;1011
10.05.2020;Московская обл.;20558;1236;195;9;1133;206
10.05.2020;Мурманская обл.;2371;270;5;1;31;13
10.05.2020;Ненецкий АО;49;1;0;0;0;0
10.05.2020;Нижегородская обл.;4442;661;29;3;262;12
10.05.2020;Новгородская обл.;497;102;5;0;28;21
10.05.2020;Новосибирская обл.;1100;307;15;1;75;1
10.05.2020;Омская обл.;279;54;6;0;34;0
10.05.2020;Оренбургская обл.;937;284;5;0;42;12
10.05.2020;Орловская обл.;1023;249;9;2;50;5
10.05.2020;Пензенская обл.;764;350;8;0;41;49
10.05.2020;Пермский край;743;391;11;0;8;6
10.05.2020;Приморский край;856;193;10;0;48;12
10.05.2020;Псковская обл.;293;66;8;0;16;7
10.05.2020;Ростовская обл.;1763;388;21;2;89;50
10.05.2020;Рязанская обл.;1648;215;5;0;88;17
10.05.2020;Самарская обл.;951;126;9;0;74;24
10.05.2020;Санкт-Петербург;7404;1674;53;0;414;12
10.05.2020;Саратовская обл.;1076;233;4;0;69;37
10.05.2020;Саха (Якутия);510;106;4;0;33;23
10.05.2020;Сахалинская обл.;37;20;0;0;0;0
10.05.2020;Свердловская обл.;1844;270;3;0;139;1
10.05.2020;Севастополь;122;24;2;0;3;3
10.05.2020;Северная Осетия;1575;296;10;0;70;0
10.05.2020;Смоленская обл.;738;254;7;0;70;0
10.05.2020;Ставропольский край;1050;289;20;0;38;10
10.05.2020;Тамбовская обл.;1312;279;2;0;91;29
10.05.2020;Татарстан;1671;360;5;0;85;20
10.05.2020;Тверская обл.;867;316;10;0;45;0
10.05.2020;Томская обл.;210;56;2;0;19;5
10.05.2020;Тульская обл.;1795;291;12;0;89;25
10.05.2020;Тыва;81;29;0;0;21;0
10.05.2020;Тюменская обл.;803;293;5;0;73;9
10.05.2020;Удмуртия;370;129;11;0;18;23
10.05.2020;Ульяновская обл.;807;145;4;0;42;1
10.05.2020;Хабаровский край;896;345;7;0;34;0
10.05.2020;Хакасия;425;96;8;0;22;2
10.05.2020;ХМАО – Югра;693;247;4;0;67;28
10.05.2020;Челябинская обл.;1041;249;4;1;90;61
10.05.2020;Чечня;759;422;8;0;26;18
10.05.2020;Чувашия;1144;205;8;0;63;5
10.05.2020;Чукотский АО;30;11;0;0;2;0
10.05.2020;Ямало-Ненецкий АО;1177;166;3;0;72;8
10.05.2020;Ярославская обл.;1114;162;11;0;63;0
11.05.2020;Адыгея;241;173;7;0;17;0
11.05.2020;Алтай;54;18;0;0;2;1
11.05.2020;Алтайский край;707;224;3;0;38;20
11.05.2020;Амурская обл.;152;24;1;0;12;0
11.05.2020;Архангельская обл.;457;163;3;0;32;7
11.05.2020;Астраханская обл.;764;181;6;0;33;4
11.05.2020;Башкортостан;1567;435;15;0;76;0
11.05.2020;Белгородская обл.;798;208;6;0;91;0
11.05.2020;Брянская обл.;1678;536;22;5;73;36
11.05.2020;Бурятия;620;188;5;0;50;11
11.05.2020;Владимирская обл.;1326;100;15;0;77;0
11.05.2020;Волгоградская обл.;1061;314;12;0;49;20
11.05.2020;Вологодская обл.;298;104;1;0;12;6
11.05.2020;Воронежская обл.;899;342;12;0;51;10
11.05.2020;Дагестан;2772;968;20;2;119;196
11.05.2020;Еврейская АО;185;39;1;0;6;5
11.05.2020;Забайкальский край;344;115;0;0;39;4
11.05.2020;Ивановская обл.;843;180;11;1;85;3
11.05.2020;Ингушетия;1245;287;29;0;46;15
11.05.2020;Иркутская обл.;313;85;4;0;24;5
11.05.2020;Кабардино-Балкария;1325;223;3;0;80;24
11.05.2020;Калининградская обл.;753;207;11;0;40;19
11.05.2020;Калмыкия;494;129;6;0;21;24
11.05.2020;Калужская обл.;1828;254;15;0;98;26
11.05.2020;Камчатский край;384;51;0;0;8;1
11.05.2020;Карачаево-Черкессия;539;86;3;0;12;0
11.05.2020;Карелия;160;35;0;0;12;3
11.05.2020;Кемеровская обл.;251;79;7;1;18;7
11.05.2020;Кировская обл.;835;263;5;1;28;27
11.05.2020;Коми;844;252;15;1;21;33
11.05.2020;Костромская обл.;372;115;3;0;15;8
11.05.2020;Краснодарский край;2027;662;22;0;98;40
11.05.2020;Красноярский край;1201;285;15;1;58;1
11.05.2020;Крым;193;64;2;0;4;0
11.05.2020;Курганская обл.;79;35;0;0;6;2
11.05.2020;Курская обл.;1484;301;6;0;74;3
11.05.2020;Ленинградская обл.;1566;450;6;0;66;27
11.05.2020;Липецкая обл.;897;193;3;0;48;7
11.05.2020;Магаданская обл.;155;83;3;0;0;10
11.05.2020;Марий Эл;928;623;5;0;25;29
11.05.2020;Мордовия;1190;237;8;0;42;21
11.05.2020;Москва;115909;17822;1124;56;6169;4032
11.05.2020;Московская обл.;21637;1389;209;14;1079;153
11.05.2020;Мурманская обл.;2416;291;5;0;45;21
11.05.2020;Ненецкий АО;50;1;0;0;1;0
11.05.2020;Нижегородская обл.;4733;694;31;2;291;33
11.05.2020;Новгородская обл.;514;108;5;0;17;6
11.05.2020;Новосибирская обл.;1171;314;15;0;71;7
11.05.2020;Омская обл.;302;58;7;1;23;4
11.05.2020;Оренбургская обл.;986;331;5;0;49;47
11.05.2020;Орловская обл.;1087;257;9;0;64;8
11.05.2020;Пензенская обл.;802;402;10;2;38;52
11.05.2020;Пермский край;753;401;11;0;10;10
11.05.2020;Приморский край;907;213;10;0;51;20
11.05.2020;Псковская обл.;308;67;8;0;15;1
11.05.2020;Ростовская обл.;1851;407;22;1;88;19
11.05.2020;Рязанская обл.;1744;224;5;0;96;9
11.05.2020;Самарская обл.;1017;135;9;0;66;9
11.05.2020;Санкт-Петербург;7711;1681;56;3;307;7
11.05.2020;Саратовская обл.;1168;237;5;1;92;4
11.05.2020;Саха (Якутия);551;120;4;0;41;14
11.05.2020;Сахалинская обл.;38;20;0;0;1;0
11.05.2020;Свердловская обл.;1952;283;3;0;108;13
11.05.2020;Севастополь;126;24;2;0;4;0
11.05.2020;Северная Осетия;1647;296;10;0;72;0
11.05.2020;Смоленская обл.;902;264;7;0;164;10
11.05.2020;Ставропольский край;1084;301;20;0;34;12
11.05.2020;Тамбовская обл.;1403;293;2;0;91;14
11.05.2020;Татарстан;1761;460;5;0;90;100
11.05.2020;Тверская обл.;898;344;10;0;31;28
11.05.2020;Томская обл.;279;56;3;1;69;0
11.05.2020;Тульская обл.;1881;324;12;0;86;33
11.05.2020;Тыва;93;29;0;0;12;0
11.05.2020;Тюменская обл.;832;300;5;0;29;7
11.05.2020;Удмуртия;389;129;12;1;19;0
11.05.2020;Ульяновская обл.;848;152;4;0;41;7
11.05.2020;Хабаровский край;935;365;7;0;39;20
11.05.2020;Хакасия;466;96;8;0;41;0
11.05.2020;ХМАО – Югра;777;252;4;0;84;5
11.05.2020;Челябинская обл.;1118;263;4;0;77;14
11.05.2020;Чечня;787;445;8;0;28;23
11.05.2020;Чувашия;1220;255;8;0;76;50
11.05.2020;Чукотский АО;31;11;0;0;1;0
11.05.2020;Ямало-Ненецкий АО;1239;178;3;0;62;12
11.05.2020;Ярославская обл.;1192;198;11;0;78;36
12.05.2020;Адыгея;252;184;7;0;11;11
12.05.2020;Алтай;56;25;0;0;2;7
12.05.2020;Алтайский край;727;290;3;0;20;66
12.05.2020;Амурская обл.;169;30;1;0;17;6
12.05.2020;Архангельская обл.;494;164;3;0;37;1
12.05.2020;Астраханская обл.;806;209;7;1;42;28
12.05.2020;Башкортостан;1647;436;16;1;80;1
12.05.2020;Белгородская обл.;852;208;8;2;54;0
12.05.2020;Брянская обл.;1753;592;29;7;75;56
12.05.2020;Бурятия;659;200;5;0;39;12
12.05.2020;Владимирская обл.;1387;103;15;0;61;3
12.05.2020;Волгоградская обл.;1135;316;12;0;74;2
12.05.2020;Вологодская обл.;317;106;1;0;19;2
12.05.2020;Воронежская обл.;943;355;12;0;44;13
12.05.2020;Дагестан;2888;1008;23;3;116;40
12.05.2020;Еврейская АО;188;39;1;0;3;0
12.05.2020;Забайкальский край;364;132;1;1;20;17
12.05.2020;Ивановская обл.;911;186;12;1;68;6
12.05.2020;Ингушетия;1290;321;29;0;45;34
12.05.2020;Иркутская обл.;333;94;4;0;20;9
12.05.2020;Кабардино-Балкария;1401;261;4;1;76;38
12.05.2020;Калининградская обл.;772;216;11;0;19;9
12.05.2020;Калмыкия;497;146;6;0;3;17
12.05.2020;Калужская обл.;1924;261;15;0;96;7
12.05.2020;Камчатский край;398;61;0;0;14;10
12.05.2020;Карачаево-Черкессия;549;118;3;0;10;32
12.05.2020;Карелия;171;40;0;0;11;5
12.05.2020;Кемеровская обл.;260;80;7;0;9;1
12.05.2020;Кировская обл.;876;324;5;0;41;61
12.05.2020;Коми;847;287;15;0;3;35
12.05.2020;Костромская обл.;384;119;3;0;12;4
12.05.2020;Краснодарский край;2126;697;22;0;99;35
12.05.2020;Красноярский край;1428;375;15;0;227;90
12.05.2020;Крым;202;64;2;0;9;0
12.05.2020;Курганская обл.;84;37;0;0;5;2
12.05.2020;Курская обл.;1554;329;6;0;70;28
12.05.2020;Ленинградская обл.;1640;466;6;0;74;16
12.05.2020;Липецкая обл.;944;194;3;0;47;1
12.05.2020;Магаданская обл.;157;87;3;0;2;4
12.05.2020;Марий Эл;964;648;6;1;36;25
12.05.2020;Мордовия;1225;237;8;0;35;0
12.05.2020;Москва;121301;19642;1179;55;5392;1820
12.05.2020;Московская обл.;22700;1582;219;10;1063;193
12.05.2020;Мурманская обл.;2428;312;5;0;12;21
12.05.2020;Ненецкий АО;50;1;0;0;0;0
12.05.2020;Нижегородская обл.;5087;744;32;1;354;50
12.05.2020;Новгородская обл.;541;117;5;0;27;9
12.05.2020;Новосибирская обл.;1226;338;16;1;55;24
12.05.2020;Омская обл.;332;59;7;0;30;1
12.05.2020;Оренбургская обл.;1039;345;5;0;53;14
12.05.2020;Орловская обл.;1148;262;10;1;61;5
12.05.2020;Пензенская обл.;837;440;10;0;35;38
12.05.2020;Пермский край;781;413;12;1;28;12
12.05.2020;Приморский край;955;240;12;2;48;27
12.05.2020;Псковская обл.;328;67;8;0;20;0
12.05.2020;Ростовская обл.;1946;455;24;2;95;48
12.05.2020;Рязанская обл.;1842;239;7;2;98;15
12.05.2020;Самарская обл.;1083;148;9;0;66;13
12.05.2020;Санкт-Петербург;8050;1784;58;2;339;103
12.05.2020;Саратовская обл.;1232;242;5;0;64;5
12.05.2020;Саха (Якутия);606;139;4;0;55;19
12.05.2020;Сахалинская обл.;41;20;0;0;3;0
12.05.2020;Свердловская обл.;2163;382;3;0;211;99
12.05.2020;Севастополь;129;28;2;0;3;4
12.05.2020;Северная Осетия;1723;305;12;2;76;9
12.05.2020;Смоленская обл.;911;266;9;2;9;2
12.05.2020;Ставропольский край;1125;325;21;1;41;24
12.05.2020;Тамбовская обл.;1483;314;2;0;80;21
12.05.2020;Татарстан;1832;640;6;1;71;180
12.05.2020;Тверская обл.;932;373;10;0;34;29
12.05.2020;Томская обл.;294;58;3;0;15;2
12.05.2020;Тульская обл.;1971;333;14;2;90;9
12.05.2020;Тыва;144;30;0;0;51;1
12.05.2020;Тюменская обл.;902;309;6;1;70;9
12.05.2020;Удмуртия;395;151;12;0;6;22
12.05.2020;Ульяновская обл.;886;152;4;0;38;0
12.05.2020;Хабаровский край;977;407;7;0;42;42
12.05.2020;Хакасия;503;102;8;0;37;6
12.05.2020;ХМАО – Югра;822;265;6;2;45;13
12.05.2020;Челябинская обл.;1212;301;4;0;94;38
12.05.2020;Чечня;813;445;9;1;26;0
12.05.2020;Чувашия;1282;302;8;0;62;47
12.05.2020;Чукотский АО;31;13;0;0;0;2
12.05.2020;Ямало-Ненецкий АО;1311;179;3;0;72;1
12.05.2020;Ярославская обл.;1275;198;11;0;83;0
13.05.2020;Адыгея;271;187;8;1;19;3
13.05.2020;Алтай;60;26;0;0;4;1
13.05.2020;Алтайский край;770;343;3;0;43;53
13.05.2020;Амурская обл.;182;35;1;0;13;5
13.05.2020;Архангельская обл.;513;201;3;0;19;37
13.05.2020;Астраханская обл.;850;245;7;0;44;36
13.05.2020;Башкортостан;1696;466;16;0;49;30
13.05.2020;Белгородская обл.;942;228;8;0;90;20
13.05.2020;Брянская обл.;1826;670;30;1;73;78
13.05.2020;Бурятия;687;237;5;0;28;37
13.05.2020;Владимирская обл.;1459;103;15;0;72;0
13.05.2020;Волгоградская обл.;1259;329;13;1;124;13
13.05.2020;Вологодская обл.;334;113;1;0;17;7
13.05.2020;Воронежская обл.;983;428;12;0;40;73
13.05.2020;Дагестан;2997;1107;26;3;109;99
13.05.2020;Еврейская АО;212;48;1;0;24;9
13.05.2020;Забайкальский край;386;140;1;0;22;8
13.05.2020;Ивановская обл.;921;232;12;0;10;46
13.05.2020;Ингушетия;1333;331;32;3;43;10
13.05.2020;Иркутская обл.;353;100;4;0;20;6
13.05.2020;Кабардино-Балкария;1475;294;6;2;74;33
13.05.2020;Калининградская обл.;812;247;11;0;40;31
13.05.2020;Калмыкия;532;168;6;0;35;22
13.05.2020;Калужская обл.;2018;346;19;4;94;85
13.05.2020;Камчатский край;418;69;1;1;20;8
13.05.2020;Карачаево-Черкессия;561;125;3;0;12;7
13.05.2020;Карелия;176;43;1;1;5;3
13.05.2020;Кемеровская обл.;269;86;7;0;9;6
13.05.2020;Кировская обл.;896;339;5;0;20;15
13.05.2020;Коми;859;330;16;1;12;43
13.05.2020;Костромская обл.;402;128;3;0;18;9
13.05.2020;Краснодарский край;2222;741;22;0;96;44
13.05.2020;Красноярский край;1521;425;15;0;93;50
13.05.2020;Крым;209;81;2;0;7;17
13.05.2020;Курганская обл.;86;38;0;0;2;1
13.05.2020;Курская обл.;1621;369;6;0;67;40
13.05.2020;Ленинградская обл.;1706;502;6;0;66;36
13.05.2020;Липецкая обл.;990;207;3;0;46;13
13.05.2020;Магаданская обл.;162;90;3;0;5;3
13.05.2020;Марий Эл;996;696;7;1;32;48
13.05.2020;Мордовия;1262;252;9;1;37;15
13.05.2020;Москва;126004;21506;1232;53;4703;1864
13.05.2020;Московская обл.;23662;1745;226;7;962;163
13.05.2020;Мурманская обл.;2471;357;5;0;43;45
13.05.2020;Ненецкий АО;50;4;0;0;0;3
13.05.2020;Нижегородская обл.;5358;764;35;3;271;20
13.05.2020;Новгородская обл.;555;132;5;0;14;15
13.05.2020;Новосибирская обл.;1300;404;16;0;74;66
13.05.2020;Омская обл.;355;68;7;0;23;9
13.05.2020;Оренбургская обл.;1089;390;5;0;50;45
13.05.2020;Орловская обл.;1207;294;10;0;59;32
13.05.2020;Пензенская обл.;879;497;10;0;42;57
13.05.2020;Пермский край;829;467;12;0;48;54
13.05.2020;Приморский край;1008;268;12;0;53;28
13.05.2020;Псковская обл.;339;96;8;0;11;29
13.05.2020;Ростовская обл.;2033;506;25;1;87;51
13.05.2020;Рязанская обл.;1939;294;7;0;97;55
13.05.2020;Самарская обл.;1162;174;9;0;79;26
13.05.2020;Санкт-Петербург;8485;1848;63;5;435;64
13.05.2020;Саратовская обл.;1317;244;6;1;85;2
13.05.2020;Саха (Якутия);652;189;4;0;46;50
13.05.2020;Сахалинская обл.;42;22;0;0;1;2
13.05.2020;Свердловская обл.;2298;427;3;0;135;45
13.05.2020;Севастополь;130;35;2;0;1;7
13.05.2020;Северная Осетия;1801;386;13;1;78;81
13.05.2020;Смоленская обл.;1008;287;9;0;97;21
13.05.2020;Ставропольский край;1176;380;21;0;51;55
13.05.2020;Тамбовская обл.;1568;358;3;1;85;44
13.05.2020;Татарстан;1919;740;6;0;87;100
13.05.2020;Тверская обл.;942;417;10;0;10;44
13.05.2020;Томская обл.;311;67;4;1;17;9
13.05.2020;Тульская обл.;2060;393;14;0;89;60
13.05.2020;Тыва;157;43;1;1;13;13
13.05.2020;Тюменская обл.;977;315;6;0;75;6
13.05.2020;Удмуртия;395;166;12;0;0;15
13.05.2020;Ульяновская обл.;932;182;5;1;46;30
13.05.2020;Хабаровский край;1023;421;7;0;46;14
13.05.2020;Хакасия;524;146;9;1;21;44
13.05.2020;ХМАО – Югра;865;291;6;0;43;26
13.05.2020;Челябинская обл.;1263;311;4;0;51;10
13.05.2020;Чечня;841;474;9;0;28;29
13.05.2020;Чувашия;1360;334;8;0;78;32
13.05.2020;Чукотский АО;35;15;0;0;4;2
13.05.2020;Ямало-Ненецкий АО;1360;194;3;0;49;15
13.05.2020;Ярославская обл.;1363;207;11;0;88;9
14.05.2020;Адыгея;276;207;8;0;5;20
14.05.2020;Алтай;63;30;0;0;3;4
14.05.2020;Алтайский край;809;378;3;0;39;35
14.05.2020;Амурская обл.;194;41;1;0;12;6
14.05.2020;Архангельская обл.;554;212;3;0;41;11
14.05.2020;Астраханская обл.;895;274;7;0;45;29
14.05.2020;Башкортостан;1784;518;16;0;88;52
14.05.2020;Белгородская обл.;994;269;8;0;52;41
14.05.2020;Брянская обл.;1908;748;30;0;82;78
14.05.2020;Бурятия;736;256;5;0;49;19
14.05.2020;Владимирская обл.;1504;149;15;0;45;46
14.05.2020;Волгоградская обл.;1355;385;13;0;96;56
14.05.2020;Вологодская обл.;346;165;2;1;12;52
14.05.2020;Воронежская обл.;1028;494;12;0;45;66
14.05.2020;Дагестан;3095;1318;26;0;98;211
14.05.2020;Еврейская АО;218;49;1;0;6;1
14.05.2020;Забайкальский край;432;157;1;0;46;17
14.05.2020;Ивановская обл.;1023;272;12;0;102;40
14.05.2020;Ингушетия;1372;331;33;1;39;0
14.05.2020;Иркутская обл.;379;105;4;0;26;5
14.05.2020;Кабардино-Балкария;1548;310;7;1;73;16
14.05.2020;Калининградская обл.;848;277;11;0;36;30
14.05.2020;Калмыкия;567;183;6;0;35;15
14.05.2020;Калужская обл.;2115;404;19;0;97;58
14.05.2020;Камчатский край;429;69;1;0;11;0
14.05.2020;Карачаево-Черкессия;588;128;3;0;27;3
14.05.2020;Карелия;188;49;1;0;12;6
14.05.2020;Кемеровская обл.;282;92;7;0;13;6
14.05.2020;Кировская обл.;911;404;5;0;15;65
14.05.2020;Коми;867;360;16;0;8;30
